Gene_X,Gene_Y,P-value (exp_vs_XY),P-value adj (exp_vs_XY),P-value (exp_vs_YX),P-value adj (exp_vs_YX),P-value (actual_XY_vs_YX),P-value adj (actual_XY_vs_YX),P-value (exp_vs_average_XY_YX),P-value adj (exp_vs_average_XY_YX),Significant
RHB1,CAT1,0.5692709880438453,0.7474397705613847,0.13397637157624653,0.30337918755967364,0.017645431508870765,0.07262488126282599,0.5349570150657024,0.6856653354390507,0.0
PBS2,RHB1,0.09960127268718032,0.24128759017176077,0.011870324269114881,0.07765170459379318,0.030533885649321885,0.1029202524903867,0.07785691428321599,0.2536581179724547,0.0
PBS2,C3_00570C_A,0.010926449680550846,0.07136769664764857,,,,,0.010926449680550846,0.086705607188138,0.0
PBS2,C2_10540W_A,0.3239897539455474,0.5207311057721549,,,,,0.3239897539455474,0.5135582269987933,0.0
PBS2,TPK2,0.05150683676786304,0.16210243275014036,0.3450459205357392,0.5078644642885412,0.16013579424099228,0.2967445286645876,0.06786916610120874,0.23188795649960903,0.0
PBS2,RCK2,0.7938581741454142,0.8866467919026703,,,,,0.7938581741454142,0.8745646428662972,0.0
PBS2,EFH1,0.029523271189760218,0.12006528452361971,0.02144512651923748,0.11099620429187751,8.78020010712734e-06,0.0016279659167231875,0.9525291038434751,0.9754421750699505,0.0
PBS2,HOG1,0.8178169520633095,0.8997730218862852,,,,,0.8178169520633095,0.8862161880540591,0.0
PBS2,FGR15,0.14632740722593107,0.3084269360940909,0.25411251967289267,0.42745355987833017,0.1210978017680124,0.24533285228649143,0.3975923262871917,0.5674964531920368,0.0
PBS2,SSK1,0.24621392760155877,0.43509036521371347,0.020063770516010496,0.10738677173910165,0.0058114958433961444,0.03986482236434899,0.6288684082842255,0.7602547085951286,0.0
PBS2,C1_12120W_A,0.6635607249884866,0.8197240909089721,0.01827301193960051,0.10287283897732023,0.09278777797179064,0.20991563839873834,0.1649606977149927,0.3781406763005217,0.0
PBS2,PTC1,0.7325703943145898,0.8591052806052917,0.20152845912857315,0.3812044347371805,0.20066257397455123,0.3396496381993486,0.30132687960779775,0.4933475507355529,0.0
PBS2,TPS2,0.03673829770785964,0.1347972578935661,0.00017681536948446614,0.006070098517157462,0.0013662863639785608,0.017807265610520574,0.05889428165057967,0.22076095511789615,0.0
PBS2,HSP30,0.8918083402907317,0.9415533788879743,0.16750521438055513,0.33913901013997233,0.1488920160741353,0.27988835713936006,0.371757195615804,0.5595133550177251,0.0
PBS2,YAK1,0.2663870151648454,0.4581856660835341,0.777925582739968,0.8682534347642771,0.001346618487489802,0.017807265610520574,0.5736627955052781,0.7122979710857203,0.0
PBS2,TYE7,0.5848705434655089,0.7582743729351824,0.022824636731388948,0.1119006917261007,0.00151623935367969,0.018526549602773713,0.38815720020212535,0.5674964531920368,0.0
PBS2,CAT1,0.8026884287754523,0.8926448906209771,0.4054833245159173,0.5647707066153228,0.7373159308126216,0.8143800252760877,0.5633440608436335,0.7068485479216959,0.0
SKN7,PBS2,0.5334510299857358,0.7133703586891532,0.6789708563547119,0.8036020829183689,0.8083495513561203,0.8670568087922379,0.5206059340312179,0.6730610340186678,0.0
SKN7,RHB1,0.01618403709039269,0.0888400333898152,0.8921980243194968,0.935913740433147,0.0674512242094237,0.1770028769522461,0.34381084976057497,0.5285851112839609,0.0
SKN7,C2_10540W_A,0.09782169530220786,0.240361879885425,0.6130014120319833,0.74993159757679,0.12688532280805243,0.25056647079771965,0.17980402641007767,0.3954361614037133,0.0
SKN7,GCN4,0.965527842717703,0.9749752775779545,0.0019138520597644709,0.03605697280596263,0.015941893147096944,0.07100147850592312,0.21203510173392953,0.42251244629717216,0.0
SKN7,TPK2,0.7646661717821777,0.8768172103102304,0.13125555098378391,0.3001037112299137,0.07222392027337995,0.17906673824965905,0.2536852359696946,0.4473266291063254,0.0
SKN7,RCK2,0.9023889802061744,0.944385099386866,0.0681622283716168,0.21989321618514734,0.10271043396474204,0.22310988711230076,0.2987553693544488,0.4933475507355529,0.0
SKN7,EFH1,0.8639788554662127,0.927842478617039,0.0212235011401354,0.11099620429187751,0.01098511003053265,0.05726904029251022,0.19983723143447613,0.4223510281381127,0.0
SKN7,SSN3,0.3012693787065244,0.49859115158666995,0.30736446589050276,0.47621270866587767,0.03203537052502079,0.1065483136109219,0.9768571466193223,0.9893632092375594,0.0
SKN7,HOG1,0.036991613469130984,0.1347972578935661,0.7864977683342103,0.8696639281533788,0.06939908417526384,0.1790004528216229,0.21842043906806083,0.42403446802789657,0.0
SKN7,FGR15,0.009964082701572402,0.06765087728962314,0.7763882080094262,0.8682534347642771,0.009940993766909581,0.053985118928633974,0.19399928768361566,0.41442141741732946,0.0
SKN7,SSK1,0.051520928238416704,0.16210243275014036,0.6338002995412825,0.7674034475165656,0.012400221078839972,0.06379587423455828,0.4648787974754963,0.6212281688237574,0.0
SKN7,TPK1,0.5336452683217309,0.7133703586891532,0.43797364383483833,0.5911606461692469,0.805713432919491,0.8670568087922379,0.3943207040212467,0.5674964531920368,0.0
